 Eletro Power,"('RUA PADRE PEDRO PINTO', '4753900', '4752100')"
 Via Embratel na TV,"('AVENIDA PROFESSOR MARIO WERNECK', '4713001', '4693100')"
 Prisce Marie Moda Feminina,"('RUA TOME DE SOUZA', '4781400', '')"
 Estacionamento da Hora,"('RUA FERNANDES TOURINHO', '5223100', '')"
 Ah! Bon,"('RUA ESPIRITO SANTO', '5611202', '5611201')"
 Makó Modas,"('AVENIDA PRUDENTE DE MORAIS', '4781400', '4782201')"
 Casa art,"('AVENIDA PROFESSOR MARIO WERNECK', '4713001', '4693100')"
 SUBWAY,"('AVENIDA RAJA GABAGLIA', '5611201', '')"
 Ouro Center Cabeleireiros,"('RUA CARACA', '9602501', '4772500')"
 Maria Bonita,"('RUA CURITIBA', '4781400', '')"
 Mundi Travel,"('AVENIDA PRUDENTE DE MORAIS', '7911200', '')"
 Brasa's Spetin,"('RUA LIMEIRA', '5611202', '')"
 Restaurante Sabor e Vida,"('RUA OUTONO', '5611202', '5611201')"
 Intervalos Bar e Restaurante,"('AVENIDA PROFESSOR MARIO WERNECK', '5611201', '')"
 Núcleo Odontológico,"('RUA SERGIPE', '8630504', '')"
 Celebrare Cerimonial e Eventos,"('AVENIDA RAJA GABAGLIA', '4713001', '4743100')"
 Seasons,"('AVENIDA BARAO HOMEM DE MELO', '5590699', '')"
 Betina Modas,"('AVENIDA PRUDENTE DE MORAIS', '4781400', '4782201')"
 Pcline Computadores e Acessórios,"('RUA SANTO ANTONIO DO MONTE', '4321500', '4753900')"
 Contabilidade e Consultoria Employer Ltda,"('RUA DOS INCONFIDENTES', '6920601', '7020400')"
 Buffet Rullus Ltda,"('AVENIDA RAJA GABAGLIA', '4713001', '4743100')"
 Hontec - Oficina Especializada em Honda Bh,"('AVENIDA BARAO HOMEM DE MELO', '4520001', '4520004')"
 PARQUE FELICIDADE- DUQUE DE CAXIAS RJ,"('RUA FAISAO', '1091102', '4712100')"
 Gilberto Auto Eletrica,"('AVENIDA VILARINHO', '4520001', '')"
 Big Pizza,"('RUA MARIA ROSA DA SILVA', '5611203', '5611201')"
 Locus Administração de Imoveis Eireli EPP,"('AVENIDA PRUDENTE DE MORAIS', '7112000', '6821801')"
 Wise Up Escola de Ingles,"('RUA TOME DE SOUZA', '8512100', '9329899')"
 Odontocenter Reabilitação Odontológica,"('RUA GONCALVES DIAS', '8630504', '3250706')"
 Europa Turismo Ltda,"('AVENIDA RAJA GABAGLIA', '7911200', '7912100')"
 BR Factoring,"('RUA PADRE PEDRO PINTO', '4713001', '')"
 Henrique França Diniz Oliveira,"('AVENIDA DO CONTORNO', '8630504', '')"
 Buffet o Melhor Sabor,"('AVENIDA AMAZONAS', '5611201', '4721102')"
 Paróquia Imaculada Coração de Maria,"('RUA UM', '9491000', '')"
 Ney Octaviani Bernis,"('AVENIDA DO CONTORNO', '6911701', '')"
 M Monax,"('RUA DESEMBARGADOR RIBEIRO DA LUZ', '4781400', '4782201')"
 Harmonize Centro de Estetica e Saude,"('RUA VICENTE SOLLARES', '9602501', '')"
 Mercado das Pulgas,"('RUA CONDE DE LINHARES', '4781400', '')"
 Léa Schneider,"('RUA ALAGOAS', '4781400', '')"
 Coimbra,"('AVENIDA RAJA GABAGLIA', '4713001', '4743100')"
 Salão Art Equip,"('RUA JUIZ ELYZEU JARDIM', '9602501', '9602502')"
 Comércio de Equipamentos Norte Sul Ltda,"('AVENIDA BARAO HOMEM DE MELO', '4520001', '4520004')"
 Escola Municipal Anne Frank,"('RUA D', '8512100', '')"
 Simone Paulino de Oliveira,"('RUA PADRE FRANCISCO ARANTES', '8630503', '')"
 Visnuth,"('AVENIDA DOS BANDEIRANTES', '4781400', '')"
 Traquitana,"('RUA MAJOR LOPES', '1411801', '4781400')"
 Banco Bmg Sá,"('AVENIDA DO CONTORNO', '6421200', '')"
 Cervejaria Backer,"('RUA SANTA RITA', '4712100', '')"
 Panificadora e Confeitaria Trigopane,"('AVENIDA PROFESSOR MARIO WERNECK', '4713001', '4693100')"
 Planeta Empreendimentos Imobiliários,"('RUA MONTE ALEGRE', '4110700', '6821801')"
 Viver Leve - Acompanhamento Nutricional,"('AVENIDA RAJA GABAGLIA', '4713001', '4743100')"
 Melo e Sassaki Sociedade de Advogados,"('RUA SANTO ANTONIO DO MONTE', '6911701', '')"
 Riviera,"('RUA CRUZEIRO DO SUL', '4781400', '4782201')"
 Bichos da Serra,"('RUA GONCALVES DIAS', '4789004', '9609208')"
 Escola Municipal Maria Sales Ferreira,"('RUA DAS CANOAS', '8511200', '8512100')"
 Antonia Chocolates,"('RUA PAULO PIEDADE CAMPOS', '5611201', '5620104')"
 Frigo Alves,"('RUA GONCALVES DE SOUZA', '4721102', '4712100')"
 Adega São Bento,"('RUA MARIA DA PAZ MAIA', '4712100', '')"
 Paulo Eduardo Mello Advogados Associados,"('AVENIDA OLEGARIO MACIEL', '4713001', '')"
 Fomentar Factoring,"('AVENIDA DO CONTORNO', '6421200', '')"
 Abreu e Abreu Advogados,"('RUA PADRE PEDRO PINTO', '6911701', '')"
 C&A Modas,"('RUA PADRE PEDRO PINTO', '4782201', '4781400')"
 Core4Life,"('RUA IRAI', '8591100', '9313100')"
 Traveltour,"('RUA DOS INCONFIDENTES', '7911200', '')"
 Tam Viagens,"('RUA ALAGOAS', '7911200', '')"
 Sakaná Sushi,"('AVENIDA DO CONTORNO', '5611201', '')"
 Gomide,"('RUA ESPIRITO SANTO', '5611202', '5611201')"
 No Fundo do Bau,"('AVENIDA RAJA GABAGLIA', '5611201', '')"
 Háfnio,"('RUA RADIALISTA MACLEREVSKI', '3101200', '')"
 Instituto de Beleza Visage,"('RUA GONCALVES', '9602501', '')"
 Abi Ackel Advogados Associados S/C,"('RUA ALAGOAS', '6911701', '')"
 Prozza Pizzaria,"('AVENIDA PRUDENTE DE MORAIS', '5611201', '')"
 Casa Raja Shopping,"('AVENIDA BARAO HOMEM DE MELO', '6810202', '6822600')"
 Rachel Bersan,"('RUA SERGIPE', '4785799', '4781400')"
 Academia Fight For Fit,"('RUA LEVINDO LOPES', '9313100', '')"
 Real Imóveis,"('RUA GONCALVES', '6821801', '6810201')"
 Vídeo 1,"('RUA UBA', '7711000', '')"
 Manie,"('AVENIDA DOS BANDEIRANTES', '4781400', '')"
 Delar Móveis,"('RUA ANTONIO FERREIRA MAIA', '3101200', '')"
 Restaurante Madá,"('AVENIDA BERNARDO MONTEIRO', '5611201', '5611203')"
 Escola Estadual Ministro Alfredo Vilhena Valladão,"('RUA AIDA FERNANDES ALVARES', '8512100', '5590699')"
 Lacerda & Advogados Associados,"('AVENIDA AFONSO PENA', '6911701', '')"
 Instituto de Beleza Chris Lú,"('RUA MARIA DE LOURDES DA CRUZ', '9602501', '')"
 GR Imóveis,"('AVENIDA PROFESSOR MARIO WERNECK', '6821801', '')"
 Óptica Venda Nova Ltda,"('RUA PADRE PEDRO PINTO', '4713001', '')"
 A Festa Show Convites e Lembrancinhas,"('RUA CAETANO DE VASCONCELOS', '4712100', '4721102')"
 LF Cabeleireiros,"('AVENIDA VILARINHO', '9602501', '')"
 Printing Comércio e Indústria,"('RUA PARAIBA', '4781400', '1412601')"
 Beleza Feminina,"('RUA CORONEL ANTONIO PEREIRA DE MATOS', '9602501', '')"
 Maria L Farkas,"('AVENIDA ARTUR BERNARDES', '9602501', '')"
 Taberna Baltazar,"('RUA ORIENTE', '5611202', '')"
 Delegacia da Receita Federal do Brasil,"('AVENIDA OLEGARIO MACIEL', '4713001', '')"
 Chili Peppers Grill,"('AVENIDA DO CONTORNO', '5611201', '')"
 Itapuã Calçados,"('RUA MANOEL GUEDES SANTOS', '4782201', '4781400')"
 ESTRADA REAL,"('RUA PADRE PEDRO PINTO', '6821801', '')"
 Instituto Educacional Mundo da Disney,"('RUA ALFREDINA AMARAL', '8512100', '8513900')"
 Sacolão Jatobá,"('RUA MARIA GERTRUDES SANTOS', '4712100', '')"
 SELARIA AMERICA BH,"('AVENIDA DO CONTORNO', '4781400', '9602502')"
 Na Trilha,"('RUA URSULA PAULINO', '4520001', '4530703')"
 Sérvulo José Duarte Vieira,"('AVENIDA DO CONTORNO', '8630503', '')"
 Passion Cabeleireiros,"('RUA SANTA CATARINA', '9602501', '9602502')"
 Referenza Negócios Imobiliários,"('AVENIDA PROFESSOR MARIO WERNECK', '6821801', '')"
 Frigorífico Cabo Frio Ltda,"('RUA MONTE SIMPLON', '4639701', '4712100')"
 Azul Seguros,"('RUA SERGIPE', '6512000', '6511101')"
 CI Intercâmbio e Viagens,"('RUA MAJOR LOPES', '7911200', '')"
 Number One,"('AVENIDA RAJA GABAGLIA', '4713001', '4743100')"
 Comercial Agosto,"('RUA RAMALHETE', '4781400', '4782201')"
 Xcadeiras,"('AVENIDA RAJA GABAGLIA', '9700500', '')"
 Onda Livre,"('RUA PADRE PEDRO PINTO', '4782201', '4781400')"
 Frigorífico Lima,"('RUA ROSANGELA', '4712100', '')"
 WD Retífica,"('AVENIDA WALDYR SOEIRO EMRICH', '4520001', '4530704')"
 Diamond House,"('AVENIDA RAJA GABAGLIA', '4713001', '4743100')"
 Restaurante Dona Conceição,"('AVENIDA DO CONTORNO', '5611201', '')"
 Kazon,"('RUA PADRE PEDRO PINTO', '4782201', '4781400')"
 A Granel Comida Mineira,"('AVENIDA VILARINHO', '5611201', '')"
 Benta Pimenta Modas,"('RUA PADRE PEDRO PINTO', '4782201', '4781400')"
 Mercadinho Baby Kids - Enxoval e Roupa Infantil (Loja Luxemburgo),"('RUA PERDIGAO MALHEIROS', '4781400', '4783101')"
 GWP Store,"('RUA FERNANDES TOURINHO', '4781400', '')"
 Barriguinha Moda Gestante,"('RUA SERGIPE', '4785799', '4781400')"
 Bar Ideal,"('RUA TOME DE SOUZA', '5611203', '5611201')"
 Eliane Noivas,"('RUA PADRE PEDRO PINTO', '4782201', '4781400')"
 REQUINTE Instituto de Beleza,"('RUA WALDEMAR DIAS COELHO', '9602501', '')"
 Igreja Batista Vida Nova em Cristo,"('AVENIDA RAJA GABAGLIA', '4713001', '4743100')"
 TOYOTA - Rodobens Automóveis,"('AVENIDA RAJA GABAGLIA', '4511102', '4511101')"
 Mangabeiras Pizzaria,"('AVENIDA PROFESSOR MARIO WERNECK', '5611201', '')"
 Dr. Otávio Melo - Ortopedia do Joelho,"('RUA ENGENHEIRO ALBERTO PONTES', '8630503', '')"
 Olha a Pizza,"('RUA DOM OSCAR ROMERO', '5611203', '4712100')"
 Puket,"('AVENIDA DO CONTORNO', '4781400', '9602502')"
 Igreja Católica São Tarcísio,"('RUA ALEXANDRE MATHIAS ALVES', '9491000', '')"
 Vip Tour,"('RUA MARECHAL HERMES', '7911200', '')"
 Marcelo V Costa,"('RUA CAMETA', '4781400', '')"
 Mercado Marcas,"('AVENIDA GETULIO VARGAS', '4781400', '')"
 Na Trilha Moto Peças e Acessórios,"('RUA CIPRIANO DE CARVALHO', '4520001', '4520007')"
 Autop Imports,"('AVENIDA BARAO HOMEM DE MELO', '4511102', '4542102')"
 Padaria Pão Pão Queijo Queijo,"('RUA DOS INCONFIDENTES', '5611201', '4712100')"
 GOE Grupo Odontológico Especializado,"('AVENIDA DO CONTORNO', '8630504', '')"
 Studio Fitness,"('AVENIDA DO CONTORNO', '9313100', '7739002')"
 Loja da Cláudia,"('RUA GONCALVES', '4781400', '4763601')"
 NUHAUS,"('RUA GONCALVES DIAS', '9529105', '3101200')"
 Aquecedor Solar Sil,"('AVENIDA RAJA GABAGLIA', '4713001', '4743100')"
 Allbargue,"('RUA PASSA TEMPO', '5590601', '5611202')"
 Serv Vigilância Eletrônica,"('RUA PADRE PEDRO PINTO', '4713001', '')"
 Ponto da Gula,"('RUA EXPEDITO FLAVIANO DA COSTA', '4712100', '')"
 Colibri Netimoveis,"('RUA MONTE ALEGRE', '4110700', '6821801')"
 Pastelaria Du Ponto,"('RUA DAS PERPETUAS', '4712100', '4724500')"
 Outono 81 Eventos,"('RUA LAVRAS', '5611201', '5611202')"
 Vatel Restaurante,"('AVENIDA PRUDENTE DE MORAIS', '5611201', '')"
 GN Imóveis Ltda,"('AVENIDA DO CONTORNO', '6821801', '6821802')"
 Jaidson Bar,"('AVENIDA COSTA DO MARFIM', '4712100', '4755502')"
 Csb-Consultoria Contábil,"('AVENIDA AFONSO PENA', '6920601', '')"
 Agora Cred,"('RUA PADRE PEDRO PINTO', '4713001', '')"
 Banca Lindaura,"('RUA PADRE PEDRO PINTO', '4713001', '')"
 Espaço LZ,"('AVENIDA GETULIO VARGAS', '4781400', '')"
 Prolácteos Indústria e Com Ltda,"('RUA MARECHAL HERMES', '4712100', '5611203')"
 Tempus Imóveis,"('AVENIDA PROFESSOR MARIO WERNECK', '6821801', '')"
 Sersel Esportes e Armarinhos Ltda,"('RUA PADRE PEDRO PINTO', '4713001', '')"
 1º bateria,"('AVENIDA VILARINHO', '4520001', '')"
 Kei Ka,"('RUA SANTA RITA DURAO', '4781400', '4783102')"
 consultora de beleza mary kay,"('RUA URSULA PAULINO', '9602501', '9602502')"
 ZEPTEP,"('RUA DA BAHIA', '5611202', '5611201')"
 NPJURIH-Núcleo de Práticas Jurídicas Izabela Hendrix,"('RUA ESPIRITO SANTO', '6911701', '')"
 Wailua,"('AVENIDA DO CONTORNO', '4781400', '9602502')"
 Gustavo G Assumpção,"('RUA GENERAL ANDRADE NEVES', '8630503', '')"
 Pizani Modas,"('RUA PADRE PEDRO PINTO', '4782201', '4781400')"
 Padaria Lua Nova,"('AVENIDA AFONSO VAZ DE MELO', '4712100', '1091102')"
 Patrícia Maria de Oliveira Mapa,"('RUA RIO GRANDE DO NORTE', '8630504', '')"
 CEMIG Distribuidora,"('RUA PADRE PEDRO PINTO', '4713001', '')"
 Northpak Equipamentos para esportes de aventura,"('AVENIDA SILVA LOBO', '4781400', '')"
 Churrasco a Domicilio o Lacador,"('RUA CARANGOLA', '5611201', '')"
 Toys & Pets,"('AVENIDA PROFESSOR MARIO WERNECK', '4713001', '4693100')"
 Adriani Costa Viagens e Turismo Ltda.,"('AVENIDA DO CONTORNO', '7911200', '7990200')"
 Dynamis Tênis Center,"('AVENIDA RAJA GABAGLIA', '4713001', '4743100')"
 Instituto Educacional Despertar II,"('RUA REPUBLICA ARGENTINA', '8513900', '8512100')"
 Colégio Diversitas,"('RUA LESANDRO RESENDE FRANCO', '8512100', '8513900')"
 Meias e Fios Moda Íntima Ind e Com Ltda,"('RUA ANTONIO DE ALBUQUERQUE', '4781400', '')"
 Lojas Rebuen,"('AVENIDA BARAO HOMEM DE MELO', '4781400', '8219901')"
 BV Financeira S/A Crédito Financiamento e Investimento,"('RUA PADRE PEDRO PINTO', '4713001', '')"
 Benetur Turismo,"('RUA FLAMENGO', '4929901', '7911200')"
 Érica Becker Alves de Sousa,"('AVENIDA BRASIL', '8630503', '')"
 HHR Consultoria,"('AVENIDA RAJA GABAGLIA', '4713001', '4743100')"
 Pranic Gourmet,"('RUA PENAFIEL', '5611202', '4712100')"
 Dra Vanessa Londe Batista,"('RUA MARANHAO', '8630503', '')"
 Sacolão Horti Sul,"('RUA GAROTA DE IPANEMA', '5611202', '4712100')"
 Implantare,"('RUA SANTA RITA DURAO', '8630504', '')"
 Salão Star,"('RUA ENGENHEIRO TEOFILO RIBEIRO', '9602501', '')"
 Auto Mecanica LS,"('RUA LIMA', '4520001', '4520005')"
 Leide's Cabeleireiros,"('RUA MONTE ALEGRE', '9602501', '')"
 André C Leal,"('AVENIDA BRASIL', '6911701', '')"
 Menina Bonita,"('RUA QUINANTE', '4781400', '')"
 AlumiArt,"('AVENIDA SILVA LOBO', '4713001', '6619302')"
 Dalva Botequim Musical,"('AVENIDA GETULIO VARGAS', '5611201', '4729699')"
 Boi Bento,"('RUA PEDRA DO INDAIA', '5611202', '')"
 Bradesco Financiamentos,"('AVENIDA OLEGARIO MACIEL', '4713001', '')"
 Salão Datiko,"('RUA SOUZA MAGALHAES', '9602501', '')"
 Igreja Evangelica a Luz Raiou do Ceu,"('RUA INDEPENDENCIA', '9491000', '')"
 Maple Bear Canadian School Belo Horizonte,"('RUA CONEGO ROCHA FRANCO', '8512100', '8593700')"
 Somattos Engenharia e Comércio,"('RUA PADRE PEDRO PINTO', '6821801', '')"
 Doce Pitanga Vestuário e Acessórios,"('RUA PRESIDENTE COSTA E SILVA', '4781400', '')"
 Ivanacar Multimarcas,"('AVENIDA RAJA GABAGLIA', '4511102', '4511101')"
 Mary Caetano,"('RUA RODRIGUES CALDAS', '4782201', '4781400')"
 Jardim de Infância Reino Encantado da Felicidade,"('RUA CRUZEIRO DO SUL', '8512100', '8513900')"
 Art Bijoux,"('RUA PADRE PEDRO PINTO', '4781400', '4783101')"
 Cida Brasil Cabeleireiros,"('RUA GENERAL ANDRADE NEVES', '9602501', '')"
 Alugue Já BH,"('RUA CAMPOS ELISEOS', '6821801', '6619399')"
 PwC Brasil - Belo Horizonte - BH,"('RUA DOS INCONFIDENTES', '6920601', '7020400')"
 Auto Peças Itapoã,"('AVENIDA VILARINHO', '4520001', '')"
 Luana Cabeleireiros,"('RUA CLOVIS DE SOUZA MUNHOZ', '9602501', '4781400')"
 Centro Taffarel de Futebol,"('AVENIDA BARAO HOMEM DE MELO', '9313100', '')"
 As Minas do Brasil,"('RUA ALAGOAS', '4781400', '')"
 Orthocrin - Colchões Diniz,"('AVENIDA VILARINHO', '3101200', '4744002')"
 Lucinéia Bernardes de Lima,"('AVENIDA RAJA GABAGLIA', '8630503', '')"
 BR Mania,"('AVENIDA PRUDENTE DE MORAIS', '4723700', '4712100')"
 Padaria e Panificadora Nova Gameleira,"('RUA DJEZAR LEITE', '4712100', '')"
 Total Park Estacionamento Ltda.,"('AVENIDA PRUDENTE DE MORAIS', '5223100', '')"
 Elite Car Wash - Lava jato,"('RUA DESEMBARGADOR AMILCAR DE CASTRO', '5223100', '4520005')"
 Petit,"('RUA JUIZ ELYZEU JARDIM', '4781400', '')"
 Caixa Imobiliária,"('AVENIDA DO CONTORNO', '6821801', '6821802')"
 Farra do Boi Churrasquinhos,"('RUA CLOVIS DE SOUZA MUNHOZ', '5611201', '')"
 Dov Contabilidade Empresarial,"('RUA EDUARDO CARLOS', '6920601', '')"
 Hortifruti Vilas Novas,"('RUA BANDONION', '4712100', '')"
 Maria I C F Santos,"('AVENIDA DO CONTORNO', '6911701', '')"
 Espetinho Savassi,"('AVENIDA GETULIO VARGAS', '5611202', '')"
 Decoranet Ltda,"('AVENIDA PROFESSOR MARIO WERNECK', '4713001', '4693100')"
 Tatiana Loureiro,"('AVENIDA DO CONTORNO', '4782201', '4755503')"
 Vega Consultoria e Negócios Imobiliários,"('RUA TOME DE SOUZA', '6821802', '6821801')"
 Instituto de Beleza Coutinho,"('RUA DOUTOR MARIO PIRES', '9602501', '9602502')"
 Colchão & Cia,"('AVENIDA SILVA LOBO', '4713001', '6619302')"
 Consultório Dr Bruno de Lima Naves,"('RUA FERNANDES TOURINHO', '8630503', '')"
 Distribuidora Faça a Festa,"('RUA PITOMBA', '4722901', '4712100')"
 Hipertek Indústria e Com de Cintas,"('RUA PINTO MARTINS', '4713001', '4755502')"
 Restaurante Mineirim,"('AVENIDA AFONSO PENA', '5611201', '5611202')"
 Igreja Cristã Evangélica Casa de Oração,"('RUA PRESIDENTE COSTA E SILVA', '9491000', '')"
 Light Life,"('RUA DOS INCONFIDENTES', '5611201', '')"
 Boca do Forno Doces-Salgados,"('AVENIDA PRUDENTE DE MORAIS', '5611201', '')"
 Salão de Beleza Maite,"('RUA SAO DOMINGOS DO PRATA', '9602501', '')"
 IDXP Tecnologia,"('AVENIDA RAJA GABAGLIA', '4713001', '4743100')"
 SMendes Colchões,"('AVENIDA VILARINHO', '3101200', '4744002')"
 Droga Raia,"('RUA CABO VERDE', '4771701', '4721104')"
 Rede Âncora Veicular Peças e Ferramentas,"('AVENIDA VILARINHO', '4520001', '')"
 BH Race Assessoria Esportiva,"('RUA VICOSA', '9313100', '')"
 Atheniense e Veloso Advogados,"('AVENIDA GETULIO VARGAS', '6911701', '')"
 Marangon Auto Center,"('RUA ITAMAR TEIXEIRA', '4520001', '4530703')"
 Mec-Ton - Centro Automotivo,"('RUA LIMEIRA', '4520001', '4520002')"
 Seguradora Unibanco,"('AVENIDA NOSSA SENHORA DO CARMO', '6512000', '')"
 Benício Advocacia,"('AVENIDA GETULIO VARGAS', '6911701', '')"
 Leila e Cia Salão Unissex,"('RUA ANTONIO TEIXEIRA DIAS', '9602501', '')"
 Novo Ape,"('AVENIDA DO CONTORNO', '6821801', '6821802')"
 Ecoar,"('AVENIDA DO CONTORNO', '8630503', '')"
 Hospital Sara Kubitschek,"('AVENIDA AMAZONAS', '8650099', '8610101')"
 Costa Calçados e Presentes,"('RUA ARISTOLINO BASILIO DE OLIVEIRA', '4781400', '4782201')"
 Don Vittorio Delivery,"('AVENIDA PRUDENTE DE MORAIS', '5611201', '')"
 BH Fácil Ltda,"('AVENIDA RAJA GABAGLIA', '4713001', '4743100')"
 Bitela Pizza,"('AVENIDA PROFESSOR MARIO WERNECK', '5611201', '')"
 Arcadis Logos Energia,"('RUA DA BAHIA', '4713001', '7490104')"
 Joy S Vieira,"('AVENIDA AFONSO PENA', '8630504', '8640205')"
 Tattoo Art Clinic,"('RUA PADRE PEDRO PINTO', '4713001', '')"
 Pés Sem Dor Ltda,"('AVENIDA PRUDENTE DE MORAIS', '4781400', '4782201')"
 Habib's,"('RUA OSCAR TROMPOWSKY', '5611201', '')"
 Espaço Equilibrio Recepções e Eventos,"('AVENIDA VILARINHO', '1091102', '4712100')"
 Zeven,"('RUA SANTA RITA DURAO', '4781400', '4783102')"
 Bom Pastor - Pneus,"('RUA OTACILIO VIEIRA DA CRUZ', '4530703', '4520001')"
 BK 21 Global Travel Lufthansa City Center,"('AVENIDA GETULIO VARGAS', '7911200', '7912100')"
 Todo Terreno,"('AVENIDA RAJA GABAGLIA', '4713001', '4743100')"
 Edinho Jóias Ltda,"('AVENIDA GETULIO VARGAS', '3211602', '4783101')"
 Consultório Dr José Ricardo Fiúza Horta,"('AVENIDA DO CONTORNO', '8630503', '')"
 Espaço Essencial,"('RUA SANTA RITA DURAO', '9313100', '8650004')"
 Salão Gilliard,"('RUA DOUTOR GERALDO STARLING SOARES', '9602501', '')"
 Imaginar Festas e Eventos,"('RUA LAGOA DA PRATA', '4712100', '')"
 Fábrica de Pães Anchieta,"('RUA DOM VITAL', '1091102', '4721102')"
 Bar da Taninha,"('RUA SANTO ANTONIO DO MONTE', '5611202', '')"
 Pizzalo,"('RUA PEDRA DA VARZEA', '5611202', '5611201')"
 Roberto Joalheiro,"('RUA ALAGOAS', '4649410', '4783101')"
 A e C Pneus,"('RUA DESEMBARGADOR REIS ALVES', '4520001', '')"
 Amarelinho Lanches,"('RUA ADELINA PATRICIA DE CARVALHO', '4712100', '4639701')"
 Instituto de Beleza Priscilla Vilar,"('AVENIDA SILVA LOBO', '9602501', '')"
 Beka,"('RUA JOSEFINA PIRRI', '4723700', '5611202')"
 Escritório Dr Luiz Marinho de Abreu e Silva,"('AVENIDA DO CONTORNO', '6911701', '')"
 Divina Restaurante e Choperia,"('RUA SANTA FE', '4712100', '4723700')"
 Endrigo Panificação Ltda,"('RUA ALDEMIRO FERNANDES TORRES', '3101200', '4713001')"
 Loja Garimpo,"('RUA CAGERANA', '9700500', '4781400')"
 Viajar Turismo Inteligente - Cidade Jardim,"('RUA NUNES VIEIRA', '7319002', '7911200')"
 Restaurante Hora do Almoço Gourmet,"('RUA LAGOA DA PRATA', '4712100', '')"
 Comercial Fermatex Ltda,"('RUA PERDIGAO MALHEIROS', '4781400', '4783101')"
 Jardim Infantil Reino Encantado Felicidade,"('RUA CRUZEIRO DO SUL', '8512100', '8513900')"
 Ponto Mais,"('RUA PADRE PEDRO PINTO', '4713001', '')"
 Escola de Voleibol Garra,"('RUA ROGERIO LUCIANO', '9313100', '4763602')"
 Vivar Imóveis - Lourdes,"('RUA DA BAHIA', '6821801', '6821802')"
 Alexandre B Guadalupe,"('RUA FERNANDES TOURINHO', '8630504', '')"
 HL Comex,"('AVENIDA RAJA GABAGLIA', '4713001', '4743100')"
 Restaurante Chalé do Zezé,"('RUA SANTO ANTONIO', '5620104', '5611201')"
 Leitura,"('RUA ENGENHEIRO ALBERTO PONTES', '4761001', '4761003')"
 Up Turismo,"('AVENIDA DO CONTORNO', '7911200', '7990200')"
 Minas Contemporanea Gabinete de Arte (Galeria Celma Alvim),"('RUA ALAGOAS', '4789003', '4789001')"
 Igreja Pentecostal Remidos em Jesus Cristo,"('AVENIDA ARTUR BERNARDES', '9491000', '')"
 Lava Luxor Lavanderia de Luxo,"('AVENIDA PROFESSOR MARIO WERNECK', '4713001', '4693100')"
 Íris Clemência,"('RUA SANTA CATARINA', '4782201', '4781400')"
 Laser CO2 Fracionado: Estrias,"('AVENIDA BRASIL', '8630503', '')"
 Ouzzada,"('RUA PADRE PEDRO PINTO', '4782201', '4781400')"
 Zilpa Atelier,"('RUA IGNACINHO ALVARENGA', '4781400', '')"
 Word DVD Jogos e Games,"('RUA PADRE PEDRO PINTO', '4713001', '')"
 Tereza Santos Com de Vestuários,"('RUA CARANGOLA', '4781400', '')"
 Cemae Lavanderia Hospitalar,"('RUA DIVISA NOVA', '9601701', '')"
 Ave Maria,"('RUA MAJOR LOPES', '1411801', '4781400')"
 Panther Serviços Técnicos,"('RUA ANTONIO TEIXEIRA DIAS', '4753900', '')"
 True Experience - Intercâmbio Cultural,"('AVENIDA DO CONTORNO', '7911200', '7990200')"
 Tattoo e Companhia,"('RUA DA BAHIA', '4713001', '7490104')"
 Virus da Griphe,"('RUA PASSA TEMPO', '4781400', '')"
 Wanda Modas,"('RUA QUINANTE', '4781400', '')"
 Kairós moda e acessórios,"('RUA MARIA DA PAZ MAIA', '4781400', '4755502')"
 Bacon Paradise,"('RUA MONTES CLAROS', '5611201', '1096100')"
 Zona Sul Empreendimentos Imobiliários Ltda,"('RUA DA BAHIA', '6821801', '6821802')"
 Panificadora Sabor da Massa,"('RUA SANTA MARIA GORETTI', '7319002', '1091102')"
 Yes Odontologia,"('AVENIDA RAJA GABAGLIA', '8630504', '')"
 Saulo Caus Contadores Associados,"('AVENIDA BRASIL', '6920601', '')"
 O Sarracino,"('RUA PADRE PEDRO PINTO', '5611201', '5611202')"
 Ristorante Maurizio Gallo,"('RUA PADRE SEVERINO', '1096100', '4712100')"
 Trailer do Ronaldo,"('RUA PADRE PEDRO PINTO', '5611201', '5611202')"
 Tripúdio,"('AVENIDA VILARINHO', '4781400', '')"
 Igreja Batista do Barreiro de Cima,"('RUA SABRINA FERREIRA DE OLIVEIRA', '9491000', '')"
 Leonardo Vilela Advocacia Penal,"('RUA PARAIBA', '6911701', '')"
 Contabilidade Cidade Jardim Ltda,"('RUA TEIXEIRA MENDES', '6920601', '')"
 Congregação das Irmãs Franciscanas do Senhor,"('RUA PADRE PEDRO PINTO', '8513900', '8512100')"
 Iolanda Beltrão Santos,"('RUA URCA', '4781400', '')"
 Rj,"('RUA PADRE PEDRO PINTO', '4753900', '4752100')"
 Varejão das Fábricas,"('RUA PADRE PEDRO PINTO', '4782201', '4781400')"
 Fortunata Accessori,"('RUA ARACATUBA', '4755503', '4781400')"
 Auto Ar,"('AVENIDA NOSSA SENHORA DO CARMO', '4511101', '4520001')"
 COCEF - Comunidade Filadélfia,"('RUA SAO PAULO DA CRUZ', '9491000', '')"
 Eskala,"('RUA PADRE PEDRO PINTO', '4782201', '4781400')"
 Frango do Zói Tirol,"('RUA CAETANO DE VASCONCELOS', '4712100', '4721102')"
 Mercado,"('RUA PARAIBA', '4781400', '1412601')"
 Igreja Batista Restauração de Sião,"('RUA BASTOS', '9491000', '')"
