 MG Mercearia,"('RUA DONA GENI', '4712100', '')"
 Toca Do Garçon,"('AVENIDA SARAMENHA', '5611202', '9311500')"
 Vander Car,"('RUA DONA GENI', '4520001', '4530703')"
 Consultório Odontológico Dra Vanessa Glicéria Coelho,"('RUA VICENTE RISOLA', '8630504', '')"
 Ello Produtora,"('AVENIDA PRESIDENTE CARLOS LUZ', '4713001', '4649499')"
 Bar Zé do Rádio,"('RUA CORONEL JOAQUIM TIBURCIO', '5611202', '')"
 P&B Materiais para Construção,"('RUA PADRE PEDRO PINTO', '4713001', '')"
 Minas Móveis Sucupira,"('AVENIDA PRESIDENTE ANTONIO CARLOS', '7722500', '4713001')"
 Raíssa Festas,"('RUA ARAPE', '4712100', '4724500')"
 Hotel Caesar Business Belo Horizonte Belvedere,"('RUA MARIA LUIZA SANTIAGO', '5611203', '5611201')"
 Medeiros Lanches,"('RUA MINDURI', '4712100', '4721102')"
 Cléa Bergmann Dicker,"('RUA CORONEL PRAES', '4712100', '')"
 Artês Ferramentas,"('AVENIDA PRESIDENTE CARLOS LUZ', '4713001', '4649499')"
 Hotel ibis Styles Belo Horizonte Pampulha,"('AVENIDA PRESIDENTE ANTONIO CARLOS', '7722500', '4713001')"
 Cemitério da Paz,"('AVENIDA PRESIDENTE CARLOS LUZ', '4713001', '4649499')"
 Dellano,"('AVENIDA SILVIANO BRANDAO', '4713001', '4744099')"
 Linhares Corretora de Imoveis,"('AVENIDA SANTA TEREZINHA', '6821801', '')"
 Sandvik do Brasil S/A Ind e Comércio,"('AVENIDA VISCONDE DE IBITURUNA', '4753900', '4713001')"
 Mojave,"('AVENIDA PRESIDENTE CARLOS LUZ', '4781400', '')"
 Inácio Auto Peças,"('AVENIDA VILARINHO', '4520001', '')"
 Casa de Carnes Letícia,"('RUA JOSE BENEVIDES DA SILVEIRA', '4723700', '4712100')"
 Fatias Rodizio de Pizza em Domicilio,"('RUA DOUTOR JOAO MIRANDA', '5611201', '5620104')"
 Paróquia Santa Luzia Cidade Nova,"('RUA DOUTOR JULIO OTAVIANO FERREIRA', '9491000', '')"
 Barção Moreira,"('RUA MOMBACA', '4712100', '4721102')"
 PET SHOP IMPERIO ANIMAL,"('RUA LUCIA MIGUEL PEREIRA', '4789004', '9609208')"
 Par Perfeito,"('RUA MACHADO NUNES', '4781400', '4782201')"
 Happy Kids,"('RUA ILACIR PEREIRA LIMA', '4781400', '')"
 Kaza dos Monitores,"('AVENIDA CRISTIANO MACHADO', '4713001', '')"
 Oficina da Beleza,"('RUA MARECHAL FALCONIERE', '9602501', '')"
 Igreja Dom de Amor,"('RUA BONINAS', '9491000', '')"
 Auto Mecânica Jomec Ltda,"('RUA OITO', '4520001', '')"
 Federação Mineira de Tiro Prático,"('AVENIDA PROFESSOR MARIO WERNECK', '4713001', '4693100')"
 Cleo Modas,"('AVENIDA SANTA TEREZINHA', '4781400', '')"
 JW Peças Usadas,"('RUA CAPETINGA', '4520001', '4520007')"
 HLC Comércio Veículos,"('AVENIDA CRISTIANO MACHADO', '4511102', '4512902')"
 BH em Festas,"('AVENIDA DOUTOR CRISTIANO GUIMARAES', '5611201', '4723700')"
 Sociedade Monterey de Serv Ltda,"('RUA BOAVENTURA', '0782', '4713001')"
 Monte Sinai Enxovais,"('AVENIDA VISCONDE DE IBITURUNA', '4753900', '4713001')"
 Ministério Impacto Jovem - Missão Castelo (IBG),"('AVENIDA PRESIDENTE TANCREDO NEVES', '9491000', '')"
 Arcanjo Miguel Pedras,"('AVENIDA CRISTIANO MACHADO', '4713001', '')"
 Naked Depilação a Laser.,"('RUA ITABERA', '9602501', '9602502')"
 Cleber Fernandes make up,"('RUA CAPITOLIO', '9602502', '9602501')"
 Ao Forno Congelados,"('RUA ITAJUBA', '5611202', '4712100')"
 Salão Novo Visual,"('RUA JOSE CLEMENTE', '9602501', '')"
 Centro Automotivo Heliópolis,"('RUA NAIR PENTAGNA GUIMARAES', '4520001', '4520007')"
 Henriqueta A Oliveira,"('RUA UM', '4781400', '4772500')"
 Reciclar e Restaurar,"('RUA RUBENS DE SOUZA PIMENTEL', '4713001', '')"
 Retífica de Motores Standard,"('AVENIDA DEPUTADO ULTIMO DE CARVALHO', '4520001', '')"
 Escola Municipal Mons João R de Oliveira,"('RUA ARAGUARI', '8650003', '8512100')"
 Instituto São Francisco de Assis,"('RUA CAIANA', '8512100', '')"
 Rodoviário Job,"('AVENIDA CRISTIANO MACHADO', '4713001', '')"
 Garfo Restaurante,"('AVENIDA GENERAL CARLOS GUEDES', '5611201', '5611203')"
 Missão Evangélica Agape,"('RUA ITAGUAI', '9491000', '')"
 Elogie Modas,"('AVENIDA GENERAL CARLOS GUEDES', '4781400', '1412601')"
 Canada Centro Automotivo ltda,"('RUA CAPETINGA', '4520001', '4520007')"
 Igreja batista caminho da graça,"('RUA JACUI', '9491000', '')"
 Passa-Laço,"('AVENIDA ABILIO MACHADO', '4781400', '')"
 Girassóis Festas,"('RUA FRANCISCO DUMONT', '5611202', '4712100')"
 Coleguium Rede de Ensino,"('RUA DOS AGRONOMOS', '8513900', '8512100')"
 Churrasquinho da Tata,"('RUA JULIO DE CARVALHO', '5611202', '')"
 Joli et Jolie,"('RUA JUVENAL MELO SENRA', '4781400', '')"
 Villa SPA Zen,"('RUA PROFESSOR RICARDO PINTO', '9602502', '9602501')"
 Tele Pizza Palmeiras,"('AVENIDA VILARINHO', '5611201', '')"
 Fernando Monteiro,"('RUA IZABEL BUENO', '4713001', '')"
 Mirian Dayrell Imóveis,"('RUA DOUTOR JULIO OTAVIANO FERREIRA', '6821801', '8111700')"
 Auto Elétrica Mariana Ltda,"('AVENIDA GUARAPARI', '4530703', '4520001')"
 Giovanna Cake,"('RUA AUGUSTO MOREIRA', '1091102', '')"
 Maria G S Pereira,"('RUA FELICIO DOS SANTOS', '5611201', '5611202')"
 Copy Art / Doce Cobertura,"('RUA IPE', '1093701', '1091102')"
 Swat Peças,"('AVENIDA VILARINHO', '4520001', '')"
 Walace Ventura Andrade Eireli,"('AVENIDA PORTUGAL', '6821801', '6821802')"
 Elis Renée Nejm,"('AVENIDA PORTUGAL', '8630504', '')"
 Pap's Pizza,"('RUA JOVINO RODRIGUES PEGO', '5611202', '5611201')"
 Polimarcas Pneus & Rodas,"('AVENIDA VILARINHO', '4520001', '')"
 Ouse Boutique,"('RUA GAVEA', '4781400', '4530704')"
 Caixa Eletrônico Itaú,"('AVENIDA PRESIDENTE CARLOS LUZ', '4713001', '4649499')"
 Hawaí Turismo,"('RUA TIRO', '7911200', '4929901')"
 Salão da Ju,"('RUA DEPUTADO JOSE RAIMUNDO', '9602501', '9602502')"
 Eficácia Farmácia de Manipulação,"('RUA VICENTE RISOLA', '4771701', '4772500')"
 Banco Bradesco Shopp. Del Rey-UBH,"('AVENIDA PRESIDENTE CARLOS LUZ', '4713001', '4649499')"
 Comunidade Batista Missão da Fé,"('RUA MARIA FRANCISCA', '9491000', '')"
 Dr Dario Carabetti Diniz - Cane e Gatto,"('RUA ITAPAGIPE', '9609208', '4771704')"
 IBH Negocios Imobiliarios,"('AVENIDA RAJA GABAGLIA', '4713001', '4743100')"
 AF Informática,"('RUA CONSELHEIRO LAFAIETE', '4753900', '')"
 Caravelli Boutique,"('RUA DOS MEDICOS', '4781400', '')"
 Creche Espir Virgilio P Almeida,"('RUA JACUI', '8513900', '8512100')"
 Fazendinha do Barreiro,"('AVENIDA OLINTO MEIRELES', '4712100', '')"
 Hermes Distribuidora Ltda,"('RUA JERIBA', '4713001', '4789001')"
 ArtWalk,"('AVENIDA CRISTIANO MACHADO', '4713001', '')"
 Cinema em Casa,"('RUA ROSINHA SIGAUD', '7711000', '')"
 Salão Selio's,"('RUA FICUS', '9602501', '9602502')"
 Azul Viagens,"('AVENIDA CRISTIANO MACHADO', '7911200', '7912100')"
 poliesportivo do riacho,"('AVENIDA PRESIDENTE ANTONIO CARLOS', '7722500', '4713001')"
 Nossa Farma,"('RUA CONEGO SANTANA', '4771701', '')"
 ESTACIONAMENTO RIO NOVO,"('RUA RIO NOVO', '5223100', '')"
 Patrícia Ribeiro Cabelo & Corpo,"('RUA VILA RICA', '9602501', '')"
 Verde Brás,"('RUA DOS BENEDITINOS', '4781400', '4789099')"
 Rede Netimóveis Claro,"('RUA ALBERTO CINTRA', '6821801', '7490104')"
 Snookers PUB,"('RUA MARINGA', '5611202', '9329803')"
 Pim-Pão Panificadora,"('RUA GILSON BRETAS', '1091102', '1096100')"
 Blitz,"('AVENIDA ABILIO MACHADO', '4754701', '4753900')"
 Bonitinha Lingerie,"('AVENIDA DOS ENGENHEIROS', '4781400', '')"
 Mapa Etécnico Fiscal,"('RUA ITAJUBA', '6920601', '')"
 Tropeiros Bar,"('RUA VOLGA', '5611202', '')"
 Ceará Car,"('AVENIDA SARAMENHA', '4530704', '4520001')"
 Cristina S Lima,"('RUA PADRE PEDRO PINTO', '6920601', '7990200')"
 ASSEMBLEIA DE DEUS,"('RUA MARIO DE MELO', '9491000', '')"
 Escritório de contabilidade Atender,"('RUA JACUI', '6920601', '')"
 Baterias Miura Atac e Varejo,"('AVENIDA BRIGADEIRO EDUARDO GOMES', '4520001', '2539001')"
 Decarla Foto,"('AVENIDA PRESIDENTE CARLOS LUZ', '4713001', '4649499')"
 Unidata Automação,"('AVENIDA SILVIANO BRANDAO', '4713001', '4744099')"
 New Kenko Oriental,"('RUA HESPERIA', '9700500', '')"
 Auto Mecânica Lantorc Ltda,"('RUA ANA PEREIRA MENEZES', '4520001', '4530703')"
 Prego Forte Ltda,"('AVENIDA ABILIO MACHADO', '4711302', '4713001')"
 Centro de Estética e Beleza Adelaide Resende,"('AVENIDA PROFESSOR MARIO WERNECK', '0623', '9602501')"
 Sumaya I C Santos,"('RUA IZABEL BUENO', '4713001', '')"
 Escola Estadual Desembargador Rodrigues Campos,"('AVENIDA SINFRONIO BROCHADO', '8512100', '8513900')"
 Rosângela B F Diniz,"('RUA MARIA AMELIA MAIA', '8630504', '')"
 Sorvetes e Picolés Quero Mais,"('RUA SAN MARTIN', '1091102', '4712100')"
 Hope,"('AVENIDA PRESIDENTE CARLOS LUZ', '4781400', '')"
 Colégio Maria Morato,"('RUA DAS VERBENAS', '8512100', '8513900')"
 Freecarnes,"('AVENIDA GUARAPARI', '4712100', '4723700')"
 Igreja Presbiteriana Jardim Vitória,"('RUA JOSE RACHEL DE PINHO', '9491000', '')"
 W Car Veículos,"('RUA DEZOITO DE JULHO', '4923001', '4511102')"
 Gam Contabilidade Ltda,"('AVENIDA VISCONDE DE IBITURUNA', '4753900', '4713001')"
 Padaria São Pedro,"('RUA MANOEL MACEDO', '9491000', '')"
 Sacolão Paragominas,"('AVENIDA JOSE LOPES MURADAS', '4722901', '4712100')"
 Lanchonete Santa Edwiges,"('AVENIDA BRIGADEIRO EDUARDO GOMES', '4712100', '4789001')"
 Casa Design,"('AVENIDA SILVIANO BRANDAO', '4713001', '4744099')"
 Restaurante Ki Delicia,"('RUA PADRE PEDRO PINTO', '5611201', '5611202')"
 RasteirinhasBH,"('AVENIDA CORONEL JOSE DIAS BICALHO', '4781400', '')"
 Pizza Burguer,"('RUA SETE', '4712100', '')"
 Igreja Batista Getsêmani,"('AVENIDA CRISTIANO MACHADO', '4713001', '')"
 Zrvs - Arquitetura,"('AVENIDA PROFESSOR MARIO WERNECK', '4713001', '4693100')"
 Igreja Batista Solidária,"('RUA AIURUOCA', '9491000', '')"
 Pré Moldados Casa Nova,"('AVENIDA CRISTIANO MACHADO', '4713001', '')"
 Espaço Sarah Vilaça,"('RUA MACAUBAS', '9602501', '9602502')"
 Ada Representaçôes Ltda,"('AVENIDA PRESIDENTE ANTONIO CARLOS', '7722500', '4713001')"
 Amigos antigos,"('AVENIDA SEBASTIAO DE BRITO', '5611201', '')"
 Jesus A S Sevidanes,"('AVENIDA SERRANA', '4520001', '4520005')"
 Medstan Ltda,"('RUA BOTUCATU', '8630503', '8650003')"
 Bh Pizzaria em Bh,"('RUA JACUI', '5611201', '5611203')"
 Esc Inf Estrelinha Cintilante,"('RUA ANTONIO MARIANO DE ABREU', '8512100', '8513900')"
 Salão do Paulinho II,"('RUA JOSE CLETO', '9602501', '')"
 Júlio Magalhães Pires Duarte - Advogados Associados,"('AVENIDA CRISTIANO MACHADO', '4713001', '')"
 Cor e Charme,"('AVENIDA DOUTOR CRISTIANO GUIMARAES', '4781400', '')"
 Izido Móveis,"('AVENIDA SILVIANO BRANDAO', '4713001', '4744099')"
 Cristiane Pinele Gomes,"('AVENIDA VILARINHO', '8630504', '')"
 ML de Toledo Imóveis,"('AVENIDA DOS ENGENHEIROS', '6821801', '')"
 Igreja Batista Kadoshe,"('RUA FLOR DE MAIO', '9491000', '')"
 Ekipar Acessórios,"('AVENIDA CRISTIANO MACHADO', '4520004', '4520001')"
 Supermercado Angola - Rede arrastão,"('RUA ANGOLA', '4712100', '')"
 Varejão Andradas,"('AVENIDA DOS ANDRADAS', '4712100', '')"
 Salão Asterix,"('RUA MARECHAL FALCONIERE', '9602501', '')"
 Ditudoumpouco Rotisseira,"('RUA SAO MIGUEL', '4712100', '')"
 Miragen's Presentes e Acessórios,"('RUA FRANCE JOSE CERCEAU', '4781400', '4789001')"
 Salão Sonho Meu,"('RUA LUIZ FERREIRA DE SOUZA', '8599699', '9602501')"
 Instituto de Beleza Maria Cecília,"('RUA SERAFIM PEREIRA DA SILVA', '9602501', '9602502')"
 IGREJA DO EVANGELHO QUADRANGULAR,"('RUA OZANAM', '9491000', '')"
 Microway,"('RUA PADRE PEDRO PINTO', '4753900', '4752100')"
 Quinprint BH Comércio MANUTENÇÃO EM IMPRESSORAS,"('AVENIDA CRISTIANO MACHADO', '4713001', '')"
 Apri-Car,"('RUA JOSE GOMES DOMINGUES', '4520001', '')"
 MAPE Engenharia e Topografia,"('AVENIDA CRISTIANO MACHADO', '4713001', '')"
 As Claras Serviços,"('RUA IZABEL BUENO', '9601701', '4713002')"
 Igreja Evangélica Assembléia de Deus em Goiânia,"('RUA GENERAL LADARIO', '9491000', '')"
 Lubrax Center,"('RUA SANTO IDELFONSO', '4520001', '')"
 Sacolão Vereda,"('RUA CANARIO', '4723700', '4712100')"
 Padaria e Confeitaria Maristela,"('RUA DOUTOR BENEDITO XAVIER', '4712100', '')"
 Estacionamento Megapark,"('AVENIDA LUIZ PAULO FRANCO', '5223100', '')"
 Furious Sound Acessorios Automotivos,"('RUA ALBERTO CINTRA', '4772500', '4753900')"
 By Tennis,"('AVENIDA PRESIDENTE CARLOS LUZ', '4713001', '4649499')"
 Stylus Textura e Grafiato,"('RUA PADRE PEDRO PINTO', '4713001', '')"
 Studio Insight - Cabelo e Maquiagem,"('AVENIDA PROFESSOR MARIO WERNECK', '0623', '9602501')"
 Unopar Belo Horizonte,"('AVENIDA PRESIDENTE ANTONIO CARLOS', '8531700', '8533300')"
 Mr Park,"('RUA PADRE PEDRO PINTO', '5223100', '')"
 Supermercado Rede Mania,"('RUA MARFIM', '4712100', '')"
 Escola Municipal Anne Frank,"('RUA D', '8512100', '')"
 Desvebras-desm de Veic do Brasil Ltda,"('AVENIDA CRISTIANO MACHADO', '4511102', '4512902')"
 Cia dos Imóveis,"('RUA ROMUALDO LOPES CANCADO', '6821801', '')"
 Cervejaria Backer,"('AVENIDA PRESIDENTE CARLOS LUZ', '4713001', '4649499')"
 Instituto Educacional Mundo Encantado,"('RUA LAGINHA', '8512100', '')"
 Gustavo Faix Design Estúdio,"('RUA PADRE PEDRO PINTO', '4713001', '')"
 Panificadora e Confeitaria Trigopane,"('RUA CAPITAO GUSTAVO MURGEL', '4712100', '4761003')"
 D & D Consultórios Odontológicos,"('RUA BELMIRO BRAGA', '8630502', '8630504')"
 Chilli Beans,"('AVENIDA PRESIDENTE CARLOS LUZ', '4713001', '4649499')"
 Magic Garden Buffet,"('RUA PADRE PEDRO PINTO', '4712100', '4723700')"
 Jyas Comércio de Materiais Cirúrgicos E,"('AVENIDA PROFESSOR MARIO WERNECK', '4713001', '4693100')"
 Salão Socila Santa Inês,"('RUA MANTIQUEIRA', '9602502', '9602501')"
 Sonho Doce,"('RUA JORDELINA MARIA DO CARMO', '4712100', '')"
 Depósito Espinosa,"('RUA JAGUARI', '5211799', '')"
 Hirosaki - Centro Automotivo Especializado em Honda,"('AVENIDA AMINTAS JACQUES DE MORAES', '4520001', '4530703')"
 Maria luciana caiafa,"('RUA CASSITERITA', '4781400', '4782201')"
 Acre Motos,"('RUA PADRE PEDRO PINTO', '4530703', '4520001')"
 Vilma P Ferreira,"('RUA ENEIDA', '4763601', '4781400')"
 Casa de Carne Popular,"('RUA LADAINHA', '1091102', '4712100')"
 LOJAS BABY,"('RUA JACUI', '4781400', '4789001')"
 Instituto Educacional Vovô Corinto,"('RUA JOSE GOMES DOMINGUES', '8511200', '8512100')"
 Morena Flor,"('RUA MARIA AMELIA MAIA', '7723300', '4781400')"
 Aloha Scoth Bar e Restaurante,"('AVENIDA PROFESSOR MARIO WERNECK', '5611201', '')"
 Elite Games,"('AVENIDA ABILIO MACHADO', '4754701', '4753900')"
 Topásio,"('AVENIDA CRISTIANO MACHADO', '4713001', '')"
 MMartan,"('AVENIDA CRISTIANO MACHADO', '4713001', '')"
 C&A Modas,"('AVENIDA CRISTIANO MACHADO', '4782201', '4781400')"
 Pedras Gamallo,"('AVENIDA CRISTIANO MACHADO', '4713001', '')"
 Associação Brasileira da Igreja de Jesus Cristo dos Santos dos Últimos Dias,"('RUA DOUTOR AFONSO DUTRA NICACIO', '9491000', '')"
 Armazém do Churrasco,"('RUA GUARDA CUSTODIO', '4712100', '4781400')"
 Tam Viagens,"('AVENIDA CRISTIANO MACHADO', '7911200', '7912100')"
 Viamges Administradora e Corretora de Seguros,"('AVENIDA CRISTIANO MACHADO', '4713001', '')"
 Sacolão Amanhecer,"('RUA LUCIA MIGUEL PEREIRA', '4712100', '')"
 Tonycar,"('RUA JACUI', '4520001', '')"
 Renato Estofados,"('RUA PADRE PEDRO PINTO', '4713001', '')"
 Frigo Bolinha,"('RUA EXPEDICIONARIO PAULO DE SOUZA', '1091102', '4712100')"
 Escola de Dança Razões do Corpo,"('RUA DOS ECONOMISTAS', '8512100', '')"
 Del Prado,"('AVENIDA SINFRONIO BROCHADO', '4781400', '4789001')"
 Eclipsom,"('AVENIDA GUARAPARI', '4530703', '4520001')"
 Sonaev Produções,"('RUA JARDIM DE ALA', '4763603', '')"
 Háfnio,"('RUA RADIALISTA MACLEREVSKI', '3101200', '')"
 Braga & Braga Imóveis Ltda,"('AVENIDA PROFESSOR MARIO WERNECK', '6821801', '')"
 Mais Imóveis,"('RUA IZABEL BUENO', '4713001', '')"
 InFoco Mídia,"('RUA PITANGUI', '4712100', '5611202')"
 IAM IMOVEIS EMPREENDIMENTOS IMOBILIARIOS,"('RUA LEONIL PRATA', '6821801', '6821802')"
 Sagrada Familia,"('RUA COSTA MONTEIRO', '9491000', '')"
 Ponto Chic Bilhares,"('AVENIDA PRESIDENTE CARLOS LUZ', '5611202', '5611203')"
 Number One - Itapoa Planalto,"('RUA JORNALISTA WALDIR LAU', '8512100', '8511200')"
 Thayrine,"('RUA ITAGUA', '4781400', '9602501')"
 Luc Lanches,"('RUA ARMANDO RIBEIRO DOS SANTOS', '4724500', '4712100')"
 Padaria Arte do Trigo - Cidade Nova,"('RUA DOUTOR JULIO OTAVIANO FERREIRA', '4721102', '1091102')"
 Delar Móveis,"('RUA SENHORA DO PORTO', '3101200', '')"
 Chaveiro Buritis Super Nosso,"('AVENIDA PROFESSOR MARIO WERNECK', '4713001', '4693100')"
 Planeta Festa,"('RUA SIENITA', '3101200', '')"
 Consultcon Serviços Contábeis,"('AVENIDA VISCONDE DE IBITURUNA', '4753900', '4713001')"
 Sacolão Canarinho,"('RUA ALDEMIRO FERNANDES TORRES', '3101200', '4713001')"
 Assistir Tecnica,"('AVENIDA PROFESSOR MARIO WERNECK', '4713001', '4693100')"
 Piso Decor,"('AVENIDA ABILIO MACHADO', '4711302', '4713001')"
 Ochi Sushi,"('AVENIDA FLEMING', '5611201', '9003500')"
 Igreja Internacional Palavra de Vida Eterna,"('RUA AMERICO MARTINS DA COSTA', '9491000', '')"
 Polivoip Tecnologia Ltda,"('AVENIDA PROFESSOR MARIO WERNECK', '4713001', '4693100')"
 Rei dos Bebedouros,"('AVENIDA PRESIDENTE ANTONIO CARLOS', '7722500', '4713001')"
 IGREJA DO EVANGELHO QUADRANGULAR DO CONFISCO,"('RUA D', '8512100', '')"
 Batom Boutique,"('AVENIDA SERRANA', '4781400', '')"
 Salão de Beleza Scarlat,"('RUA L', '9602501', '1412602')"
 André Lanches,"('AVENIDA DOUTOR CRISTIANO GUIMARAES', '5611201', '4723700')"
 Santa Maria Supermercados,"('RUA DAS PERPETUAS', '4712100', '4724500')"
 Mega Pão,"('RUA JURUA', '4712100', '4722901')"
 Hiper Sacolão Canarin Filhos,"('RUA IZABEL BUENO', '4713001', '')"
 Droga Clara,"('RUA BOAVENTURA', '0782', '4713001')"
 Inst Educ Gioni de Aguiar,"('RUA DAMASCO', '8512100', '8511200')"
 Afk Ferramentas,"('AVENIDA PRESIDENTE CARLOS LUZ', '4713001', '4649499')"
 Richelieu Petit - Lojas para bebê,"('AVENIDA LUIZ PAULO FRANCO', '4781400', '')"
 Casa de Carnes Amaral Ltda,"('RUA JUDA', '4712100', '')"
 Bar do Boi,"('RUA PADRE PEDRO PINTO', '5611201', '5611202')"
 Bar da Isabel,"('RUA ANGOLA', '4712100', '')"
 Itapuã Calçados,"('RUA MANOEL GUEDES SANTOS', '4782201', '4781400')"
 Jéssica Soares Moda Feminina,"('RUA ANTONIETA SANTA STERSA', '4781400', '4782201')"
 Centro Automotivo GGS,"('RUA PADRE PEDRO PINTO', '4530703', '4520001')"
 Frederico F P Gomes,"('AVENIDA PROFESSOR MARIO WERNECK', '4781400', '4642701')"
 Dama da Noite,"('AVENIDA CORONEL JOSE DIAS BICALHO', '4781400', '')"
 Ambiente Clean Móveis Planejados - Autorizada Italínea,"('RUA MANOEL GUEDES SANTOS', '3101200', '9529105')"
 Borracharia Inovar,"('RUA PADRE PEDRO PINTO', '4530703', '4520001')"
 Igreja Batista Universal Vida Nova,"('RUA FELIPE CAMARAO', '9491000', '')"
 Mariana Kids,"('RUA CORONEL ALBERTO GOMES', '4781400', '4782201')"
 Selfshop,"('AVENIDA PRESIDENTE CARLOS LUZ', '4713001', '4649499')"
 Mac Bell Confecções Ltda,"('RUA MANOEL GUEDES SANTOS', '4729699', '4781400')"
 CASA DOS PURIFICADORES,"('RUA JACUI', '6822600', '')"
 Bravissimo,"('AVENIDA ABILIO MACHADO', '5611202', '5611201')"
 William Livros Ltda,"('AVENIDA PRESIDENTE ANTONIO CARLOS', '7722500', '4713001')"
 Global Imóveis,"('RUA MONTEIRO LOBATO', '6810201', '6821801')"
 Kazon,"('AVENIDA ABILIO MACHADO', '4711302', '4713001')"
 Visual Car,"('AVENIDA CRISTIANO MACHADO', '4713001', '')"
 Espaço de Beleza e Estetica Marisa & Salles,"('AVENIDA GUARAPARI', '9602501', '')"
 Belezart Cabeleireiros,"('AVENIDA ABILIO MACHADO', '9602501', '9602502')"
 Infância C Educacional de Terap e Aprend,"('RUA ROQUETE MENDONCA', '8512100', '8592901')"
 Conserto de Roupas em Geral,"('AVENIDA DOM PEDRO I', '4781400', '1412601')"
 Padaria & Lanchonete Pão Doce,"('AVENIDA SERRANA', '4721102', '1091102')"
 Gnv Sete Belo,"('AVENIDA CRISTIANO MACHADO', '4731800', '4520005')"
 Açai Point,"('RUA FURQUIM WERNECK', '4771701', '4712100')"
 Bar e Sorveteria Bulinha,"('AVENIDA DOUTOR CRISTIANO GUIMARAES', '5611201', '4723700')"
 Igreja Batista Vida Nova em Cristo,"('RUA DOUTOR BENEDITO XAVIER', '9491000', '')"
 Mundial Veículos LTDA,"('AVENIDA OLINTO MEIRELES', '4511102', '')"
 Organizações Rocha Queiroga,"('RUA GURUA', '8512100', '')"
 Wander Ribeiro Cabelo Makeup,"('RUA DIVINO', '9602501', '')"
 Sorveteria Milk Bom,"('RUA CONSELHEIRO MATA', '1091102', '4712100')"
 Iamara J Wenceslau,"('RUA IZABEL BUENO', '9602501', '')"
 Details Modas,"('RUA DEZ DE NOVEMBRO', '1412601', '4781400')"
 Puket,"('AVENIDA CRISTIANO MACHADO', '4782201', '4781400')"
 Transportes Sacramento Ltda,"('AVENIDA VISCONDE DE IBITURUNA', '4753900', '4713001')"
 RC Studio Profissional,"('RUA VICENTE RISOLA', '9602501', '')"
 Instituto de Beleza Harmonia,"('RUA DOMINGOS FERNANDES', '9602501', '9602502')"
 Minas Way Transportes Ltda,"('RUA ESTORIL', '4930202', '4930204')"
 New Hair Studio,"('AVENIDA PORTUGAL', '9602501', '4772500')"
 WH Estofados Ltda,"('AVENIDA CRISTIANO MACHADO', '4713001', '')"
 DGM Motores,"('AVENIDA VILARINHO', '4520001', '')"
 Apart,"('AVENIDA PRESIDENTE CARLOS LUZ', '4713001', '4649499')"
 Cerâmicas Braúnas,"('AVENIDA PRESIDENTE ANTONIO CARLOS', '7722500', '4713001')"
 Kopenhagen,"('AVENIDA CRISTIANO MACHADO', '5611203', '4712100')"
 ABRASAV-Associação Brasileira Ativa Veicular,"('RUA PADRE PEDRO PINTO', '4713001', '')"
 GESSO Damásio Gesso Decorações-Forro Gesso Acabamento esso,"('AVENIDA CRISTIANO MACHADO', '4713001', '')"
 Santuário das Causas Impossíveis,"('AVENIDA CRISTIANO MACHADO', '4713001', '')"
 Tele Sanduíche Minha Delicía,"('RUA ARA', '5612100', '4712100')"
 Imange Pré Impressão,"('RUA PADRE PEDRO PINTO', '4713001', '')"
 Registrocom.Com,"('RUA BOAVENTURA', '0782', '4713001')"
 Samba Tech,"('RUA PADRE PEDRO PINTO', '4713001', '')"
 Tele-taxi buritis,"('AVENIDA PROFESSOR MARIO WERNECK', '4713001', '4693100')"
 Móveis de Sucupira,"('RUA PADRE PEDRO PINTO', '4713001', '')"
 Centro Automotivo Via Minas,"('RUA SESOSTRIS LEAL PAIXAO', '4520001', '4520003')"
 PCA - Consultoria do Terceiro Setor,"('RUA SILVIO MENICUCCI', '6920601', '')"
 Crossfit,"('RUA DOUTOR AGUINALDO MONTEIRO', '9313100', '')"
 Alquimia Bijuterias,"('RUA JULITA NOGUEIRA SOARES', '4789001', '4783101')"
 Ferro Velho Nossa Senhora Aparecida,"('RUA PADRE PEDRO PINTO', '4713001', '')"
 Confeitaria Gramado,"('AVENIDA DOUTOR CRISTIANO GUIMARAES', '1091102', '')"
 Escola Municipal Carmelita Carvalho Garcia,"('RUA CECILIA FONSECA COUTINHO', '8512100', '8511200')"
 Colégio Franciscano Sagrada Família,"('AVENIDA PRESIDENTE CARLOS LUZ', '4713001', '4649499')"
 Salão Adriana Lima,"('RUA DOS SALESIANOS', '9602501', '9602502')"
 Artes Cabeleireiros,"('AVENIDA SERRANA', '9602501', '')"
 Igreja de Deus Pentecostal do Brasil,"('RUA MARIANA OLIVEIRA TAVARES', '9491000', '')"
 Açougue do Baiano,"('RUA PADRE PEDRO PINTO', '4712100', '4723700')"
 Csb-Consultoria Contábil,"('RUA DESEMBARGADOR JORGE FONTANA', '6920601', '')"
 Extra Hiper,"('RUA JACUI', '1091102', '4711302')"
 Confeitaria Sandra Helena,"('RUA VILA RICA', '5620102', '5611201')"
 Maria Luísa Costa Torquato,"('AVENIDA PROFESSOR MARIO WERNECK', '6920601', '6920602')"
 Instituto de Beleza New Cachos,"('RUA FURQUIM WERNECK', '9602501', '')"
 JCT Administração e Serviços,"('AVENIDA CRISTIANO MACHADO', '4713001', '')"
 Super Fácil Veículos,"('AVENIDA VILARINHO', '4511102', '6619399')"
